ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,PERIODO,ESTU_CONSECUTIVO,ESTU_ESTUDIANTE,ESTU_PAIS_RESIDE,ESTU_TIENEETNIA,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_CODIGO_ICFES,COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_COD_DANE_SEDE,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION,COLE_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,COLE_DEPTO_UBICACION,ESTU_PRIVADO_LIBERTAD,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_DEPTO_PRESENTACION,ESTU_COD_DEPTO_PRESENTACION,PUNT_GLOBAL,ESTU_NSE_INDIVIDUAL,ESTU_NSE_ESTABLECIMIENTO,ESTU_ESTADOINVESTIGACION,edad,INSE,GLOBAL_CATEGORICO
0,2,0,20202,42588,0,2,0,18,76.0,12,76001.0,2,8,2,1,2,1,1,0,1,1,0,0,0,0,0,1,1,2,11,0,2,1,0,0,739813,176001040079,271,2,1,0,0,3,176001040079,295,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,246,1,3.0,1,18.0,49.5,0
0,2,1,20214,48170,0,2,0,18,76.0,12,76001.0,7,6,2,1,0,1,1,1,1,1,0,1,1,1,1,2,0,9,9,0,0,0,3,1,48322,176001006071,269,2,1,0,0,3,176001006071,323,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,216,1,3.0,1,18.0,47.5,0
9,2,1,20222,62713,0,2,0,18,76.0,12,76001.0,8,7,3,0,2,1,1,1,1,0,1,1,0,1,1,2,3,3,11,2,2,4,3,2,58685,376001012053,372,2,0,0,0,3,376001012053,402,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,222,1,3.0,1,17.0,50.7,0
9,2,0,20172,14100,0,2,0,18,76.0,12,76001.0,8,6,0,2,2,1,1,1,1,1,1,1,0,2,0,3,1,7,11,2,3,2,0,0,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,229,2,3.0,1,16.0,56.9,0
9,2,0,20222,61106,0,2,0,18,76.0,12,76001.0,4,9,2,1,2,1,0,1,0,1,1,1,0,1,1,3,3,1,6,0,0,0,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,252,2,3.0,1,17.0,54.2,0
9,2,1,20222,64584,0,2,0,18,76.0,12,76001.0,8,10,2,0,4,1,1,0,1,1,0,1,1,0,3,1,0,3,6,0,4,3,0,0,629659,376001021966,15,2,0,0,0,3,376001021966,26,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,236,2,3.0,1,16.0,55.1,0
9,2,0,20214,56894,0,2,0,18,76.0,12,76001.0,6,6,2,1,2,1,1,1,0,0,0,1,0,1,1,0,0,11,12,0,2,2,0,0,140517,376001042050,307,2,0,1,0,0,376001042050,330,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,232,1,2.0,1,16.0,47.0,0
9,2,0,20214,51774,0,2,0,18,76.0,12,76001.0,7,6,0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,9,9,1,0,3,0,0,734335,176001014138,250,2,1,0,0,3,176001005023,407,0,1,5,76001,0,76,0,0,76001.0,11,25,76.0,196,1,2.0,1,18.0,43.9,0
9,2,0,20222,65170,0,2,0,18,76.0,12,76001.0,4,0,1,1,4,1,1,0,0,1,0,1,0,0,1,3,3,5,5,0,0,3,0,0,714808,376001030779,59,2,0,0,1,2,376001030779,78,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,200,2,2.0,1,16.0,54.2,0
0,2,1,20202,35102,0,2,0,18,76.0,15,76130.0,0,0,0,1,2,1,1,1,0,1,0,0,0,1,0,0,1,3,11,0,0,2,4,0,161380,376001041444,312,2,0,0,0,0,376001041444,334,1,1,3,76001,0,76,0,0,76001.0,11,25,76.0,168,2,2.0,1,49.0,53.1,0
9,2,1,20172,11002,0,2,0,18,76.0,12,76001.0,7,7,2,1,4,1,1,1,1,1,1,0,1,1,3,3,3,12,11,0,0,2,0,0,105767,376001024680,363,2,0,0,0,3,376001024680,393,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,247,2,3.0,1,17.0,58.0,0
9,2,0,20222,64828,0,2,0,18,76.0,12,76001.0,10,9,2,1,5,1,0,1,0,1,0,1,0,0,0,3,1,4,4,0,4,0,1,1,268052,176001022360,276,2,1,0,0,3,176001022360,300,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,205,1,2.0,1,17.0,48.5,0
9,2,1,20172,10847,0,2,0,18,76.0,12,76001.0,8,10,3,1,4,1,1,1,1,0,0,0,0,1,2,3,1,6,8,0,1,3,0,0,17632,176001013310,265,2,1,0,0,3,176001013310,289,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,266,2,3.0,1,16.0,55.4,0
9,2,0,20172,10179,0,2,0,18,76.0,12,76001.0,7,7,1,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,11,0,0,1,0,0,17905,176001002253,260,2,1,0,0,3,176001002253,224,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,233,1,3.0,1,16.0,41.4,0
9,2,0,20172,17602,0,2,0,18,76.0,12,76001.0,6,9,0,3,4,1,1,1,0,1,0,0,1,0,1,1,0,9,11,0,2,1,0,0,169854,176001014138,250,2,1,0,0,3,176001014138,275,1,1,2,76001,0,76,0,0,76001.0,11,25,76.0,220,1,2.0,1,17.0,50.8,0
9,2,1,20202,38726,0,2,0,18,76.0,12,76001.0,10,8,1,2,4,1,1,1,1,1,0,1,0,0,2,1,2,3,11,0,0,1,0,0,16923,176001001699,252,2,1,0,0,3,176001001699,277,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,249,2,3.0,1,15.0,51.6,0
9,2,1,20172,11334,0,2,0,18,76.0,12,76001.0,9,9,2,1,4,1,1,1,0,1,1,1,0,1,0,1,0,8,2,0,2,3,0,0,58685,376001012053,372,2,0,0,0,3,376001012053,402,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,260,2,3.0,1,15.0,54.2,0
9,2,0,20172,18926,0,2,0,18,76.0,12,76001.0,9,9,2,1,4,1,1,1,1,1,0,1,1,1,1,3,1,5,5,0,4,3,0,0,152439,176001037600,282,2,1,0,0,3,176001037600,305,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,219,2,2.0,1,17.0,56.7,0
9,2,1,20222,66867,0,2,0,18,76.0,12,76001.0,4,10,2,0,4,1,1,1,1,1,0,1,0,2,1,3,1,6,8,0,4,3,0,0,66258,176001007875,290,2,1,0,0,3,176001007875,311,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,273,2,3.0,1,16.0,59.9,0
9,2,1,20194,21422,0,2,0,18,76.0,12,76001.0,9,7,1,1,2,1,1,0,0,1,0,0,0,0,1,1,2,12,11,0,1,1,0,0,16907,176001001770,228,2,1,0,0,3,176001001770,257,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,262,1,2.0,1,16.0,46.4,0
9,2,0,20222,66173,0,2,0,18,76.0,12,76001.0,1,8,2,1,4,1,1,0,1,1,0,0,1,3,2,0,0,3,3,2,1,3,0,0,17038,176001005716,241,2,1,0,0,3,176001005716,266,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,273,2,3.0,1,16.0,54.0,0
9,2,1,20194,32212,0,2,0,18,76.0,12,76001.0,8,8,2,1,4,1,1,1,1,1,0,1,0,2,1,3,3,9,11,0,0,3,3,0,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,249,2,3.0,1,16.0,55.0,0
9,2,0,20194,31003,0,2,0,18,76.0,12,76001.0,8,5,2,2,0,1,1,1,1,1,0,1,1,0,3,3,1,3,9,1,2,3,0,0,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,201,2,3.0,1,15.0,59.7,0
9,2,1,20214,52851,0,2,0,18,76.0,12,76001.0,8,9,2,1,2,1,1,0,0,1,0,0,0,0,1,0,1,11,9,0,4,3,0,1,143834,176001015975,221,2,1,0,0,3,176001015975,251,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,248,1,2.0,1,15.0,46.6,0
9,2,0,20172,12873,0,2,0,18,76.0,12,76001.0,9,7,2,4,3,1,1,1,1,0,1,1,1,0,3,3,3,8,11,0,1,3,3,1,17699,176001001753,283,2,1,0,0,3,176001001753,303,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,223,2,3.0,1,16.0,55.5,0
9,2,0,20194,28063,0,2,0,18,76.0,12,76001.0,9,9,1,2,2,1,1,1,0,1,0,1,0,0,0,1,0,3,11,1,0,1,0,0,167080,176001004256,223,2,1,0,0,3,176001004256,253,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,228,1,2.0,1,16.0,48.4,0
9,2,0,20171,7631,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,1,1,1,1,1,0,1,1,1,3,1,10,10,0,0,2,0,0,17079,376001000306,130,2,0,1,0,0,376001000306,151,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,260,3,4.0,1,16.0,69.6,0
9,2,0,20214,56939,0,2,0,18,76.0,12,76001.0,0,10,0,1,2,0,0,1,0,0,0,0,0,1,2,0,1,6,11,0,3,1,0,0,43281,176001007875,290,2,1,0,0,3,176001007875,311,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,273,1,3.0,1,16.0,44.4,0
9,2,1,20214,51980,0,2,0,18,76.0,12,76001.0,9,9,3,4,4,1,1,0,0,0,0,1,1,0,0,1,0,4,11,0,0,3,3,0,173302,176001008669,243,2,1,0,0,3,176001008669,242,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,199,1,2.0,1,16.0,46.2,0
0,2,0,20214,55333,0,2,0,18,76.0,12,76001.0,6,6,0,1,5,0,0,0,0,0,0,1,0,1,0,0,1,0,11,0,0,1,3,1,749713,376001039016,304,2,0,1,0,0,376001039016,328,1,1,3,76001,0,76,0,0,76001.0,11,25,76.0,188,0,2.0,1,19.0,35.3,0
9,2,1,20222,58866,0,2,0,18,76.0,12,76001.0,4,4,2,1,2,1,1,1,0,1,0,1,1,0,1,3,3,5,5,1,4,1,3,1,553552,276001004889,227,2,1,0,0,3,276001004889,256,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,188,2,2.0,1,18.0,55.3,0
9,2,0,20202,36956,0,2,0,18,76.0,12,76001.0,2,7,0,2,4,0,0,0,0,0,0,0,0,0,2,2,0,12,11,2,1,4,0,0,111393,376001037617,74,2,0,0,0,3,376001037617,46,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,245,0,2.0,1,16.0,30.5,0
9,2,1,20202,43565,0,2,0,14,54.0,18,54001.0,4,8,1,1,5,1,1,1,0,1,0,0,0,0,0,1,0,6,4,0,0,2,0,1,742726,176001004256,223,2,1,0,0,3,176001004256,253,1,1,5,76001,0,76,0,0,54001.0,16,17,54.0,213,1,2.0,1,16.0,49.3,0
9,2,1,20202,36121,0,2,0,18,76.0,12,76001.0,7,8,3,2,0,0,0,0,1,1,1,0,1,2,1,0,2,11,0,0,0,1,2,2,48322,176001006071,269,2,1,0,0,3,176001006071,323,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,250,1,3.0,1,16.0,43.9,0
0,2,0,20194,30793,0,2,0,18,76.0,12,76001.0,0,8,2,0,4,1,1,1,0,1,0,0,0,0,0,0,1,7,11,2,1,2,1,0,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,256,2,3.0,1,18.0,52.4,0
9,2,0,20202,40343,0,2,1,18,76.0,12,76001.0,4,8,1,2,2,1,1,1,0,1,0,1,0,0,0,0,2,11,11,1,1,3,0,0,737825,176001003161,217,2,1,0,0,3,176001003161,248,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,198,1,2.0,1,16.0,46.7,0
9,2,0,20194,30961,0,2,0,18,76.0,12,76001.0,8,8,1,1,4,1,1,1,1,1,0,0,0,2,0,1,1,3,5,0,0,2,3,1,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,268,2,3.0,1,16.0,53.3,0
9,2,0,20172,16340,0,2,0,18,76.0,12,76001.0,8,10,6,1,4,1,0,1,0,1,0,0,0,1,0,3,2,9,9,0,1,3,0,0,105833,276001011354,259,2,1,0,0,0,276001011354,283,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,268,1,2.0,1,16.0,48.7,0
9,2,0,20222,68212,0,2,0,18,76.0,12,76001.0,4,8,0,1,2,1,0,1,0,1,0,1,0,0,2,0,0,6,2,0,0,2,0,0,553875,276001012831,231,2,1,0,0,3,276001012831,360,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,267,1,2.0,1,16.0,46.7,0
9,2,1,20202,44777,0,2,0,18,76.0,12,76001.0,8,10,0,1,2,1,1,1,0,1,0,1,0,0,1,1,1,9,12,1,0,2,0,0,118489,376001032984,351,2,0,0,0,2,376001032984,382,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,272,2,3.0,1,16.0,52.8,0
9,2,0,20194,24881,0,2,0,18,76.0,12,76001.0,3,9,2,2,2,0,0,0,0,1,0,0,0,1,1,0,1,5,11,1,4,0,1,1,106088,176001022360,276,2,1,0,0,3,176001022360,300,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,279,0,3.0,1,17.0,40.7,0
9,2,0,20222,63430,0,2,0,18,76.0,12,76001.0,4,4,2,1,2,1,1,1,1,1,0,1,1,0,0,3,0,10,4,0,4,0,0,0,158436,176001001729,278,2,1,0,0,3,176001001729,301,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,251,2,3.0,1,16.0,59.3,0
0,2,0,20194,30891,0,2,0,18,76.0,12,76001.0,11,6,6,3,3,0,0,1,0,1,0,0,0,0,1,1,0,3,3,0,2,4,2,2,718650,176001025946,270,2,1,0,0,3,176001025946,294,1,1,3,76001,0,76,0,0,76001.0,11,25,76.0,164,1,2.0,1,20.0,44.3,0
0,2,0,20202,37681,0,2,0,18,76.0,12,76001.0,6,11,0,1,1,1,1,0,0,1,0,0,0,0,1,1,3,4,12,2,4,0,3,1,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,236,1,3.0,1,17.0,50.1,0
9,2,0,20172,17236,0,2,0,18,76.0,12,76001.0,9,10,0,2,2,1,1,1,1,1,0,0,0,1,0,3,1,3,8,0,1,0,3,0,75150,376001025864,109,2,0,0,0,3,376001025864,60,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,258,2,3.0,1,15.0,54.3,0
9,2,0,20194,26470,0,2,0,18,76.0,12,76001.0,9,6,1,2,1,1,1,1,1,1,0,1,1,1,2,3,0,3,11,1,0,1,1,0,265066,176001001818,224,2,1,0,0,0,176001001818,293,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,255,2,3.0,1,16.0,51.2,0
9,2,1,20222,61759,0,2,0,18,76.0,12,76001.0,7,0,3,1,2,1,0,0,0,1,0,0,0,0,3,3,2,11,11,2,4,3,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,232,1,3.0,1,16.0,46.2,0
9,2,1,20202,40860,0,2,0,18,76.0,12,76001.0,0,0,3,2,3,1,1,1,1,1,1,0,1,0,0,1,1,10,10,1,0,1,0,0,70128,376001015702,11,2,0,0,1,2,376001015702,22,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,271,3,3.0,1,17.0,68.0,0
9,2,0,20202,41420,0,2,0,18,76.0,12,76001.0,11,11,2,3,4,1,1,1,1,1,0,0,0,1,0,1,0,9,8,0,2,1,0,0,17822,376001005651,209,2,0,0,0,3,376001005651,239,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,258,2,3.0,1,15.0,54.6,0
9,2,0,20194,31099,0,2,0,18,76.0,12,76001.0,7,8,0,1,4,0,0,0,0,1,0,0,0,1,0,3,1,9,9,1,0,1,0,0,111369,376001040407,139,2,0,0,0,3,376001040407,162,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,212,1,2.0,1,15.0,41.1,0
9,2,1,20222,68176,0,2,0,18,76.0,12,76001.0,9,8,0,1,2,1,1,1,0,1,0,1,0,1,3,1,1,12,11,0,4,3,0,0,751834,276001011354,259,2,1,0,0,0,276001011354,9,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,250,2,2.0,1,16.0,52.8,0
9,2,0,20221,3698,0,2,0,18,76.0,12,76001.0,8,0,1,0,2,1,1,1,0,1,1,1,0,0,1,3,1,4,10,0,2,1,0,1,53058,376001007009,123,2,0,1,0,2,376001007009,144,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,204,2,3.0,1,16.0,63.5,0
9,2,1,20214,53933,0,2,0,18,76.0,12,76001.0,10,10,1,2,0,1,1,1,1,1,1,0,1,1,0,3,1,3,10,0,0,3,1,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,212,2,3.0,1,16.0,62.0,0
9,2,0,20222,59359,0,2,0,18,76.0,12,76001.0,3,9,0,2,4,0,0,1,0,1,0,1,0,2,3,3,1,5,11,1,0,0,0,0,755199,276001010994,232,2,1,0,0,3,276001010994,259,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,270,1,2.0,1,16.0,47.6,0
9,2,0,20222,63824,0,2,0,18,76.0,12,76001.0,7,7,2,1,4,1,1,0,1,0,0,1,1,2,3,0,1,3,11,0,2,2,1,1,735092,176001002881,286,2,1,0,0,3,176001002881,307,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,254,1,3.0,1,15.0,47.3,0
9,2,0,20171,5456,0,2,0,18,76.0,12,76001.0,3,10,2,3,1,1,1,1,0,1,1,1,1,2,0,3,3,5,11,1,2,1,0,0,53058,376001007009,336,2,0,1,0,2,376001007009,366,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,222,2,3.0,1,16.0,60.8,0
9,2,0,20202,43423,0,2,0,18,76.0,12,76001.0,3,6,1,0,2,1,1,0,0,1,0,0,0,0,2,1,0,2,9,2,4,2,0,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,268,1,3.0,1,16.0,45.5,0
9,2,0,20222,65619,0,2,1,18,76.0,12,76001.0,0,11,1,1,2,1,0,0,1,0,0,1,0,0,0,0,1,10,2,2,0,3,0,0,268052,176001022360,276,2,1,0,0,3,176001022360,300,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,205,1,2.0,1,16.0,51.0,0
9,2,0,20221,3634,0,2,0,18,76.0,12,76001.0,11,10,2,1,4,1,1,1,1,1,1,1,1,1,1,3,0,12,8,1,4,3,0,0,629295,376001019201,200,2,0,1,0,2,376001019201,228,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,241,2,3.0,1,17.0,61.5,0
0,2,1,20214,57263,0,2,0,18,76.0,12,76001.0,8,9,0,1,4,1,1,1,0,1,0,1,0,1,0,1,0,9,4,2,0,3,4,1,140517,376001042050,307,2,0,1,0,0,376001042050,330,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,211,1,2.0,1,18.0,48.9,0
9,2,1,20222,64851,0,2,0,18,76.0,12,76001.0,7,7,2,1,2,1,1,1,1,1,0,1,0,1,2,0,1,12,2,1,0,2,3,0,631101,376001036220,121,2,0,0,0,0,376001036220,141,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,255,1,2.0,1,15.0,49.1,0
0,2,0,20172,15519,0,2,0,18,76.0,12,76001.0,7,7,1,1,2,0,1,1,0,1,0,0,0,2,3,1,1,9,9,0,3,1,0,0,162958,176001027001,258,2,1,0,0,3,176001027001,411,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,182,1,2.0,1,18.0,46.4,0
0,2,1,20172,16290,0,2,0,18,76.0,12,76001.0,6,6,1,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,11,0,0,0,1,3,16865,176001001818,224,2,1,0,0,0,176001001818,293,1,1,2,76001,0,76,0,0,76001.0,11,25,76.0,200,1,3.0,1,28.0,46.9,0
2,2,1,20172,15487,0,2,0,18,76.0,12,76001.0,8,9,2,1,4,1,1,1,1,1,0,1,1,1,1,3,2,10,1,1,0,3,0,1,48322,176001006071,269,2,1,0,0,3,176001006071,323,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,263,2,2.0,1,17.0,59.0,0
9,2,1,20202,40875,0,2,0,18,76.0,12,76001.0,8,8,2,0,2,1,1,0,1,1,0,0,1,2,2,1,0,6,6,1,4,1,1,0,36871,176001001753,283,2,1,0,0,3,176001001753,303,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,248,2,3.0,1,16.0,52.8,0
9,2,0,20202,38865,0,2,0,18,76.0,12,76001.0,6,6,2,1,2,1,1,1,1,1,0,0,0,0,3,3,3,3,2,0,2,1,0,0,143834,176001015975,221,2,1,0,0,3,176001015975,251,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,207,2,2.0,1,16.0,54.2,0
0,2,0,20172,16441,0,2,0,18,76.0,12,76001.0,8,4,1,2,0,1,1,1,1,1,0,1,0,1,2,3,0,9,6,1,4,3,0,0,170332,176001016491,279,2,1,0,0,3,176001016491,220,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,234,2,2.0,1,18.0,53.6,0
9,2,1,20202,41353,0,2,0,18,76.0,12,76001.0,9,6,2,1,2,1,1,1,0,1,0,1,0,0,0,1,0,12,4,1,4,1,3,1,58685,376001012053,372,2,0,0,0,3,376001012053,402,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,240,1,3.0,1,16.0,48.2,0
9,2,0,20202,40754,0,2,0,18,76.0,12,76001.0,4,10,0,1,4,0,0,1,0,0,0,0,0,1,0,0,2,6,11,0,0,2,0,0,111989,176001016491,279,2,1,0,0,3,176001016491,302,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,237,1,2.0,1,16.0,41.4,0
9,2,1,20172,10586,0,2,0,18,76.0,12,76001.0,0,9,1,1,4,1,1,1,1,0,0,1,1,2,0,0,1,10,11,0,1,1,3,1,69989,376001016636,7,2,0,0,0,2,376001016636,18,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,258,2,3.0,1,16.0,55.2,0
9,2,0,20201,33154,0,2,0,18,76.0,12,76001.0,0,11,4,2,4,1,1,1,1,1,1,0,1,0,2,3,0,1,11,0,0,3,0,0,62356,376001021885,135,2,0,1,0,2,376001021885,158,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,260,2,3.0,1,16.0,61.7,0
9,2,0,20194,22655,0,2,0,18,76.0,12,76001.0,9,9,1,1,4,1,1,1,0,1,0,0,0,3,1,1,0,12,9,0,3,1,0,0,265207,176001007875,290,2,1,0,0,3,176001002792,357,0,1,1,76001,0,76,0,0,76001.0,11,25,76.0,257,1,3.0,1,16.0,50.6,0
9,2,1,20172,13755,0,2,0,18,76.0,12,76001.0,6,9,1,2,1,1,0,1,1,1,0,0,1,2,0,1,0,3,9,0,2,1,0,0,53066,376001000802,157,2,0,0,0,2,376001000802,180,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,279,1,3.0,1,17.0,49.4,0
9,2,1,20214,52527,0,2,0,18,76.0,12,76001.0,8,9,2,2,1,1,1,1,1,1,0,1,0,0,1,1,0,9,11,0,4,3,0,1,95299,376001036670,186,2,0,0,0,2,376001036670,207,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,273,1,3.0,1,15.0,50.4,0
9,2,0,20202,37475,0,2,0,18,76.0,12,76001.0,7,7,1,2,1,1,1,1,1,1,0,1,0,0,1,1,3,3,9,0,0,2,0,1,709154,176001001664,292,2,1,0,0,3,176001001664,313,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,278,1,2.0,1,17.0,48.1,0
9,2,0,20202,45520,0,2,0,18,76.0,12,76001.0,6,9,0,1,4,1,1,1,1,1,0,0,1,1,2,3,2,6,2,1,0,1,1,1,153908,276001011354,259,2,1,0,0,0,276001011354,9,1,0,4,76001,0,76,0,0,76001.0,11,25,76.0,202,2,2.0,1,19.0,52.4,0
9,2,1,20222,60878,0,2,0,18,76.0,12,76001.0,9,9,1,1,2,1,1,1,1,1,0,1,0,0,1,1,0,2,2,0,4,1,0,0,101758,176001003586,245,2,1,0,0,3,176001003586,270,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,278,2,3.0,1,16.0,53.6,0
9,2,1,20222,63542,0,2,0,18,76.0,12,76001.0,9,8,3,1,5,1,1,1,1,1,1,1,0,0,0,0,0,9,9,0,0,2,3,1,724823,376001031171,329,2,0,0,0,2,376001031171,351,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,180,1,3.0,1,15.0,48.3,0
9,2,1,20194,26204,0,2,0,18,76.0,12,76001.0,4,4,6,1,1,0,0,1,0,0,0,0,0,0,0,1,1,5,5,2,2,1,0,0,105833,276001011354,259,2,1,0,0,0,276001011354,283,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,202,0,2.0,1,16.0,40.5,0
9,2,0,20222,61153,0,2,0,18,76.0,12,76001.0,9,6,0,1,2,1,0,1,1,1,0,1,0,3,1,0,0,12,9,2,0,2,0,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,235,1,3.0,1,16.0,48.3,0
9,2,0,20172,15321,0,2,0,18,76.0,12,76001.0,8,6,1,1,2,1,1,0,0,1,0,0,0,0,0,0,2,9,3,2,4,1,0,0,631846,376001042696,373,2,0,0,0,2,376001042696,403,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,228,1,2.0,1,15.0,47.5,0
9,2,1,20172,12994,0,2,0,18,76.0,12,76001.0,6,8,1,1,5,1,0,1,0,1,1,0,0,0,3,1,1,3,11,0,2,2,1,1,70151,176001005805,303,2,1,0,0,3,176001005805,252,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,273,1,3.0,1,18.0,48.7,0
