PERIODO,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,PUNT_GLOBAL,edad,ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,ESTU_PAIS_RESIDE,ESTU_DEPTO_RESIDE,ESTU_MCPIO_RESIDE,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,GLOBAL_CATEGORICO
20222,176001000000.0,176001000000.0,252,18.0,0,7,1,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,1,0,0,0,2,2,1,0,3,0,0,343,2,1,0,0,3,405,1,1,2,0,0,0
20182,376001000000.0,376001000000.0,218,18.0,10,7,1,7,23,16,8,8,1,2,4,1,1,0,1,1,1,1,0,1,1,2,0,3,9,2,2,0,0,0,14,2,0,0,0,3,30,1,1,4,0,0,0
20182,376001000000.0,376001000000.0,226,16.0,10,7,0,7,23,16,6,9,0,1,2,1,1,1,0,1,0,1,0,1,0,0,1,9,11,0,0,1,0,0,160,2,0,0,0,0,189,1,1,0,0,0,0
20222,176002000000.0,176002000000.0,185,16.0,10,7,0,7,23,16,7,7,0,2,1,1,0,1,1,1,0,1,0,0,0,1,2,6,9,0,3,2,0,0,323,2,1,0,0,3,357,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,273,16.0,10,7,1,7,23,16,6,8,1,2,4,1,1,1,1,1,0,1,1,1,3,1,1,2,6,1,3,3,0,0,373,2,1,0,0,3,65,1,1,5,0,0,0
20202,176001000000.0,176001000000.0,192,18.0,10,7,1,7,23,16,7,6,1,1,5,1,1,1,1,1,0,1,1,0,1,3,1,9,9,0,2,1,0,0,291,2,1,0,0,3,329,1,1,2,0,0,0
20214,376001000000.0,376001000000.0,217,16.0,10,7,0,7,23,16,9,7,2,1,1,1,1,1,1,1,0,0,0,1,1,3,0,9,9,0,2,3,0,0,117,2,0,0,0,2,145,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,202,17.0,0,7,0,7,23,16,8,9,2,1,4,1,1,1,1,1,1,1,1,1,3,3,3,4,2,0,2,2,1,1,172,2,0,0,0,0,203,1,1,0,0,0,0
20172,376001000000.0,376001000000.0,280,16.0,10,7,1,7,23,16,8,8,2,1,4,0,0,1,0,1,0,0,0,0,0,1,1,4,4,0,0,1,0,0,96,2,0,0,0,2,124,1,1,1,0,0,0
20214,376001000000.0,376001000000.0,189,16.0,10,7,0,7,23,16,7,7,1,1,2,1,1,1,0,1,0,1,0,0,2,0,2,5,9,0,4,1,3,1,43,2,0,0,0,0,64,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,253,14.0,10,7,0,7,23,16,8,0,1,1,1,1,1,1,1,1,0,1,0,2,3,3,1,12,8,1,2,1,3,1,365,2,1,0,0,3,392,1,1,5,0,0,0
20194,176001000000.0,176001000000.0,260,17.0,10,7,1,7,23,16,8,10,2,1,2,1,1,1,1,1,0,1,0,0,0,1,0,6,8,0,0,1,0,0,295,2,1,0,0,3,332,1,1,1,0,0,0
20222,176002000000.0,176002000000.0,202,17.0,10,7,0,7,23,16,6,9,0,1,2,1,0,1,0,1,0,0,0,0,0,0,2,12,9,0,4,1,0,0,301,2,1,0,0,3,462,1,1,5,0,0,0
20194,176001000000.0,176001000000.0,215,16.0,10,7,1,7,23,16,0,0,3,1,4,1,1,1,1,1,1,0,1,1,0,1,0,3,10,1,0,3,3,1,347,2,1,0,0,3,377,1,1,1,0,0,0
20172,176002000000.0,176002000000.0,203,16.0,10,7,0,7,23,16,9,9,0,1,4,1,1,0,1,1,1,1,0,0,2,0,0,5,11,1,0,1,0,0,323,2,1,0,0,3,264,0,1,1,0,0,0
20214,176001000000.0,176001000000.0,210,17.0,10,7,1,7,23,16,6,7,1,2,2,1,1,0,1,1,0,0,1,0,1,0,0,6,11,0,0,1,0,0,293,2,1,0,0,3,331,1,1,5,0,0,0
20222,376001000000.0,376001000000.0,253,15.0,10,7,1,7,23,16,8,8,6,1,4,1,1,1,0,1,0,1,1,1,0,1,0,5,5,0,0,3,0,0,34,2,0,0,0,3,54,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,277,15.0,10,7,0,7,23,16,7,10,1,4,0,0,1,1,0,1,0,0,0,1,0,0,1,2,11,2,2,1,0,0,45,2,0,0,0,0,67,1,1,1,0,0,0
20214,376001000000.0,376001000000.0,210,16.0,10,7,0,7,23,16,8,8,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,3,12,0,0,2,0,0,475,2,0,0,0,3,518,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,190,16.0,10,7,0,7,23,16,8,8,1,1,2,1,1,1,1,1,1,1,0,0,0,3,0,5,11,0,0,1,0,0,327,2,1,0,0,3,2,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,219,16.0,10,7,1,7,23,16,8,8,1,2,4,1,0,1,0,1,0,0,0,1,1,0,0,4,8,2,2,1,0,0,354,2,1,0,0,3,394,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,260,16.0,10,7,1,7,23,16,8,8,1,1,2,1,0,0,0,1,0,0,0,0,0,3,0,12,9,2,0,1,3,1,279,2,1,0,0,3,319,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,225,16.0,10,7,1,7,23,16,10,0,2,2,3,1,1,1,1,1,1,0,1,1,1,3,1,3,10,0,4,2,0,0,338,2,1,0,0,3,369,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,178,18.0,10,7,0,7,23,16,7,7,2,3,4,1,1,1,0,1,1,1,0,0,0,1,0,9,11,1,0,2,0,0,331,2,1,0,0,3,363,1,1,1,0,0,0
20171,376001000000.0,376001000000.0,246,15.0,10,7,0,7,23,16,0,1,2,2,1,1,1,1,0,1,0,1,0,0,0,3,1,10,10,0,0,1,0,0,231,2,0,1,0,3,258,1,1,4,0,0,0
20194,176001000000.0,176001000000.0,165,18.0,0,7,0,7,23,16,7,6,2,0,5,1,0,1,0,1,1,1,0,0,0,3,0,12,11,1,0,0,0,0,277,2,1,0,0,3,317,1,1,1,0,0,0
20182,376001000000.0,376001000000.0,242,17.0,10,7,0,7,23,16,10,9,1,2,4,1,0,0,0,1,0,0,0,0,3,1,1,5,6,0,0,3,0,0,79,2,0,0,1,2,105,1,1,0,0,0,0
20214,376001000000.0,376001000000.0,197,26.0,0,7,1,7,23,16,6,6,1,1,1,1,1,1,0,1,0,1,0,2,0,1,2,5,11,0,4,0,0,0,77,2,0,0,0,1,103,1,1,2,0,0,0
20194,376001000000.0,376001000000.0,253,17.0,10,7,0,7,23,16,9,0,1,1,4,1,1,1,1,1,0,0,1,2,1,1,0,3,8,0,0,3,1,1,61,2,0,0,0,3,254,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,225,16.0,10,7,1,7,23,16,7,8,0,2,4,0,1,0,0,0,0,1,0,0,0,3,0,6,11,0,0,3,3,0,315,2,1,0,0,3,348,1,1,5,0,0,0
20182,376001000000.0,376001000000.0,246,16.0,10,7,0,7,23,16,4,7,0,2,4,1,1,0,1,0,0,0,0,1,0,0,1,5,9,0,1,2,0,0,414,2,0,0,0,2,443,1,1,4,0,0,0
20172,176001000000.0,176001000000.0,262,16.0,10,7,0,7,23,16,8,6,1,1,1,0,0,1,1,1,0,0,0,0,3,3,1,3,2,1,1,2,0,0,373,2,1,0,0,3,65,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,265,16.0,10,7,0,7,23,16,8,9,1,2,4,1,1,0,0,0,0,1,0,0,0,3,2,5,11,0,2,1,0,0,284,2,1,0,0,3,323,1,1,5,0,0,0
20202,376001000000.0,376001000000.0,233,16.0,10,7,1,7,23,16,8,8,0,2,4,1,1,0,0,1,0,0,0,0,2,0,2,4,11,0,0,1,3,1,15,2,0,0,0,2,31,1,1,1,0,0,0
20221,376001000000.0,376001000000.0,264,15.0,10,7,0,7,23,16,1,8,1,1,4,1,1,1,1,1,0,0,0,1,3,1,0,12,11,0,3,3,0,0,161,2,0,1,0,2,190,1,1,0,0,0,0
20222,176001000000.0,176001000000.0,277,16.0,10,7,1,7,23,16,6,9,1,0,2,1,0,1,0,1,0,0,0,0,1,1,1,3,3,0,0,3,0,0,294,2,1,0,0,3,399,1,1,4,0,0,0
20222,176001000000.0,176001000000.0,219,18.0,0,7,0,7,23,16,7,5,1,0,2,1,1,1,1,1,0,1,0,0,3,3,0,2,3,1,0,1,0,0,352,2,1,0,0,3,381,1,1,4,0,0,0
20194,176001000000.0,176001000000.0,270,16.0,10,7,1,7,23,16,9,10,2,1,4,1,0,1,1,1,1,1,1,0,0,1,2,12,8,1,4,3,3,1,379,2,1,0,0,3,326,1,1,4,0,0,0
20172,176001000000.0,176001000000.0,235,16.0,10,7,0,7,23,16,8,9,2,2,4,1,0,1,1,1,0,1,0,0,2,0,0,9,9,0,2,3,3,0,285,2,1,0,0,3,324,1,1,4,0,0,0
20172,376001000000.0,376001000000.0,272,16.0,10,7,1,7,23,16,8,8,0,3,4,1,1,1,0,1,0,1,0,1,1,1,1,11,11,2,0,2,2,1,200,2,0,0,0,2,231,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,230,16.0,10,7,0,7,23,16,9,8,2,1,4,1,1,0,0,0,0,1,0,0,1,1,0,2,2,0,0,2,0,0,279,2,1,0,0,3,319,1,1,1,0,0,0
20202,376001000000.0,376001000000.0,211,16.0,10,7,0,7,23,16,4,7,1,1,4,1,1,1,1,1,1,1,0,1,2,3,3,11,2,0,2,1,0,0,145,2,0,0,0,3,84,1,1,4,0,0,0
20194,176001000000.0,176001000000.0,213,18.0,10,7,1,7,23,16,7,7,0,0,5,0,0,1,0,1,0,0,0,0,0,0,2,11,9,0,4,0,0,0,298,2,1,0,0,3,334,1,1,4,0,0,0
20171,376001000000.0,376001000000.0,268,16.0,10,7,1,7,8,68,8,8,2,2,4,1,1,1,1,1,0,0,1,3,0,1,1,5,9,0,0,3,0,0,80,2,0,1,0,2,106,1,1,1,0,0,0
20191,376001000000.0,376001000000.0,238,17.0,10,7,0,7,23,16,10,0,3,2,1,1,0,1,1,1,1,1,1,0,3,1,0,3,10,0,2,2,3,1,195,2,0,1,0,3,226,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,176,17.0,0,7,1,7,23,16,0,0,2,3,4,1,0,1,0,1,0,0,1,0,1,0,1,2,9,0,0,2,3,1,340,2,1,0,0,3,371,1,1,2,0,0,0
20172,176001000000.0,176001000000.0,230,17.0,10,7,0,7,23,16,8,9,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,3,11,0,2,2,0,0,309,2,1,0,0,3,342,1,1,4,0,0,0
20194,176001000000.0,176001000000.0,268,17.0,10,7,0,7,23,16,8,9,2,2,0,1,1,1,1,1,0,0,0,2,0,1,0,6,11,0,2,3,1,1,285,2,1,0,0,3,324,1,1,4,0,0,0
20182,376001000000.0,376001000000.0,230,17.0,10,7,0,7,23,16,9,7,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,9,9,0,3,0,0,0,145,2,0,0,0,3,84,1,1,4,0,0,0
20211,376001000000.0,376001000000.0,252,,10,7,0,7,23,16,11,11,3,1,4,1,1,1,1,1,1,0,1,2,3,3,3,6,1,0,3,3,0,0,114,0,0,1,0,2,142,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,279,16.0,10,7,1,7,8,74,10,1,1,1,1,1,1,1,1,1,1,1,0,3,1,3,1,9,9,0,4,1,0,0,333,2,1,0,0,3,365,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,267,16.0,0,7,1,7,23,16,0,10,1,2,4,1,1,1,1,1,1,1,1,1,0,1,1,8,8,0,2,1,0,0,364,2,1,0,0,3,391,1,1,1,0,0,0
20202,176001000000.0,376001000000.0,185,17.0,10,7,0,7,23,16,9,8,1,4,3,1,1,1,0,1,1,1,0,0,2,0,0,3,2,0,0,0,0,0,304,2,1,0,0,3,528,0,1,5,0,0,0
20172,376001000000.0,376001000000.0,272,16.0,0,7,0,7,23,16,8,10,1,1,2,1,1,1,1,1,1,1,0,0,0,1,0,8,8,0,3,0,4,0,200,2,0,0,0,2,231,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,160,38.0,0,7,0,7,23,16,8,8,0,2,1,1,1,1,1,1,1,0,1,1,0,3,0,5,5,1,0,2,4,1,327,2,1,0,0,3,530,1,1,2,0,0,0
20211,376001000000.0,376001000000.0,269,16.0,10,7,0,7,23,16,10,10,2,1,4,1,1,1,1,1,0,1,0,1,1,0,0,3,8,0,1,2,0,0,195,2,0,1,0,3,226,1,1,1,0,0,0
20194,376001000000.0,376001000000.0,270,16.0,10,7,1,7,23,16,8,8,1,2,4,1,0,1,0,1,0,1,0,0,0,3,0,9,11,1,0,1,0,0,431,2,0,0,0,2,475,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,266,16.0,10,7,0,7,23,16,6,6,1,1,4,0,0,0,1,0,0,0,0,1,1,0,1,12,3,0,2,2,1,0,345,2,1,0,0,3,375,1,1,1,0,0,0
20221,376001000000.0,376001000000.0,180,26.0,0,7,0,7,23,16,2,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,31,2,0,1,0,0,51,1,1,3,0,0,0
20214,176002000000.0,176002000000.0,188,16.0,10,7,1,7,23,16,9,8,0,2,4,1,0,1,1,1,0,0,0,0,2,0,2,11,11,2,2,4,1,1,301,2,1,0,0,3,462,1,1,5,0,0,0
20194,176001000000.0,176001000000.0,201,17.0,0,7,1,7,23,16,7,7,1,1,4,1,1,1,0,1,0,0,0,1,0,1,1,2,11,0,0,1,3,0,286,2,1,0,0,3,325,1,1,2,0,0,0
20214,176001000000.0,176001000000.0,277,16.0,10,7,0,7,23,16,7,10,1,1,2,1,1,1,1,1,0,0,0,0,1,3,0,12,10,1,2,2,0,0,374,2,1,0,0,3,281,0,1,4,0,0,0
20171,376001000000.0,376001000000.0,199,16.0,10,7,1,7,23,16,7,11,2,2,1,0,1,1,0,1,0,0,0,1,2,3,0,12,12,0,4,0,3,0,217,2,0,1,0,0,247,1,1,1,0,0,0
20214,376001000000.0,376001000000.0,274,17.0,0,7,0,7,23,16,8,8,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,5,11,0,1,3,0,1,267,2,0,0,0,0,305,1,1,0,0,0,0
20222,276001000000.0,276001000000.0,197,16.0,10,7,0,7,23,16,7,0,4,2,4,1,1,1,1,1,1,1,0,1,3,3,3,4,4,1,0,2,0,0,297,2,1,0,0,3,333,1,0,5,0,0,0
20172,176001000000.0,176001000000.0,184,16.0,10,7,1,7,23,16,8,8,0,2,4,0,0,0,0,1,0,0,0,2,0,0,0,2,3,0,2,4,0,0,291,2,1,0,0,3,329,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,207,38.0,0,7,0,7,23,16,7,6,2,1,4,1,1,1,1,1,0,1,1,1,0,1,1,12,11,0,2,1,3,1,347,2,1,0,0,3,377,1,1,2,0,0,0
20202,176002000000.0,176002000000.0,245,17.0,0,7,0,7,23,16,8,8,1,4,4,1,1,1,1,1,0,1,1,2,1,0,3,8,1,0,2,1,0,0,323,2,1,0,0,3,20,0,1,1,0,0,0
20202,176002000000.0,176002000000.0,247,16.0,10,7,0,7,23,16,6,9,6,1,4,0,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,301,2,1,0,0,3,462,1,1,5,0,0,0
20194,376001000000.0,376001000000.0,233,17.0,0,7,1,7,23,16,8,8,2,1,4,1,1,1,1,1,0,0,0,0,1,1,0,3,4,1,2,4,0,1,19,2,0,0,0,0,35,1,1,3,0,0,0
20222,376001000000.0,376001000000.0,265,17.0,10,7,1,7,23,16,7,11,1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,12,2,1,4,3,0,0,446,2,0,0,0,2,490,1,1,1,0,0,0
20201,376001000000.0,376001000000.0,230,18.0,0,7,1,7,23,16,0,8,2,0,3,1,1,1,1,1,1,0,0,1,1,2,1,5,5,0,4,3,0,0,0,2,0,1,0,0,5,1,1,0,0,0,0
20194,176001000000.0,176001000000.0,216,18.0,0,7,0,7,23,16,9,9,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,5,11,2,2,0,0,0,312,2,1,0,0,3,345,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,242,18.0,10,7,0,7,23,16,8,8,1,4,1,1,0,1,0,1,0,1,0,0,0,3,0,12,11,1,0,1,3,1,344,2,1,0,0,3,374,1,1,4,0,0,0
20214,176001000000.0,176001000000.0,242,17.0,10,7,1,7,23,13,6,11,1,2,2,1,1,1,0,1,0,1,0,0,0,1,1,3,4,1,0,2,1,1,309,2,1,0,0,3,343,1,1,5,0,0,0
20222,176001000000.0,176001000000.0,205,15.0,10,7,1,7,23,16,0,0,0,3,1,1,1,1,0,0,0,1,0,0,0,1,2,2,10,0,4,0,3,1,333,2,1,0,0,3,365,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,210,17.0,10,7,0,7,23,16,0,8,1,2,2,1,0,1,0,0,0,0,0,0,3,1,1,4,11,0,0,3,1,1,284,2,1,0,0,3,323,1,1,5,0,0,0
20182,376001000000.0,376001000000.0,225,17.0,10,7,0,7,23,16,4,7,0,1,4,0,0,0,1,1,0,0,0,0,0,3,0,6,9,0,4,1,0,0,43,2,0,0,0,0,64,1,1,1,0,0,0
20202,376001000000.0,376001000000.0,204,16.0,10,7,0,7,23,16,0,11,3,1,2,0,0,0,1,0,0,0,0,0,2,0,2,2,2,2,4,2,0,0,189,2,1,0,0,3,220,1,1,1,0,0,0
20191,376001000000.0,376001000000.0,268,16.0,10,7,0,7,23,16,1,8,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,8,8,0,0,1,0,0,92,2,0,1,0,2,120,1,1,0,0,0,0
20172,176001000000.0,176001000000.0,253,17.0,10,7,0,7,23,16,7,9,0,1,1,0,1,0,0,1,0,1,0,2,1,0,1,0,3,0,1,1,1,1,280,2,1,0,0,3,320,1,1,4,0,0,0
20181,376001000000.0,376001000000.0,253,16.0,10,7,0,7,23,16,0,0,5,1,2,1,1,1,1,1,1,0,1,2,3,3,3,7,7,1,3,1,0,0,131,0,0,1,0,0,81,1,1,1,0,0,0
20222,376001000000.0,376001000000.0,264,16.0,10,7,0,7,23,16,7,8,0,0,2,1,1,1,1,1,0,1,0,1,1,3,1,9,9,1,0,3,0,0,93,2,0,0,0,2,121,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,263,16.0,10,7,0,7,23,16,7,8,1,3,1,1,1,1,1,1,0,0,0,2,1,0,1,2,12,0,2,3,0,0,334,2,1,0,0,2,366,1,1,5,0,0,0
20194,176001000000.0,276001000000.0,236,16.0,10,7,1,7,23,16,9,8,0,4,4,0,1,0,0,0,1,0,0,2,2,0,2,4,8,0,1,1,0,2,306,2,1,0,0,0,278,0,1,1,0,0,0
20182,176001000000.0,176001000000.0,273,17.0,10,7,1,7,23,16,10,0,1,1,2,1,1,0,0,1,0,0,0,0,1,3,0,12,8,2,0,2,0,0,340,2,1,0,0,3,371,1,1,5,0,0,0
20191,376001000000.0,376001000000.0,181,18.0,0,7,1,7,23,16,4,1,3,2,4,1,1,1,1,1,1,0,1,2,3,3,1,2,1,0,0,3,3,1,0,2,0,1,0,0,5,1,1,0,0,0,0
20172,376001000000.0,376001000000.0,257,17.0,10,7,1,7,23,16,10,8,4,2,4,1,1,1,1,1,1,1,1,0,1,1,3,2,11,0,4,1,3,1,94,2,0,0,0,0,122,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,176,18.0,10,7,0,7,23,16,8,8,1,1,5,1,0,0,1,1,0,0,0,0,0,3,0,12,12,1,0,1,0,0,44,2,0,0,0,0,66,1,1,0,0,0,0
20222,176001000000.0,176002000000.0,218,15.0,10,7,1,7,23,16,10,10,1,1,2,1,1,1,1,1,0,1,0,1,1,3,1,10,8,1,0,1,0,0,334,2,1,0,0,2,455,0,1,5,0,0,0
20182,176001000000.0,176001000000.0,160,19.0,0,7,1,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,286,2,1,0,0,3,325,1,1,2,0,0,0
20202,376001000000.0,376001000000.0,246,17.0,10,7,0,7,23,16,8,0,1,0,2,1,1,0,1,1,0,1,0,0,0,1,0,12,10,1,0,2,0,0,39,1,0,0,0,2,59,1,1,0,0,0,0
20202,176001000000.0,176001000000.0,215,16.0,10,7,0,7,23,16,7,7,3,2,1,1,1,1,1,1,0,0,1,3,3,3,0,8,11,0,4,3,0,0,376,2,1,0,0,3,403,1,1,1,0,0,0
20214,376001000000.0,376001000000.0,188,15.0,10,7,0,7,23,16,10,8,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,6,4,0,2,0,0,0,20,2,0,0,0,3,36,1,1,4,0,0,0
20171,376001000000.0,376001000000.0,248,16.0,10,7,0,7,23,16,0,0,2,1,1,1,1,1,1,1,1,0,0,2,1,3,3,10,10,0,2,2,0,0,190,0,0,1,0,3,221,1,1,0,0,0,0
20172,376001000000.0,376001000000.0,203,16.0,10,7,1,7,23,16,7,8,1,1,1,0,0,1,0,0,0,0,0,2,1,3,1,9,11,0,4,2,0,0,59,2,0,0,0,3,85,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,269,17.0,10,7,0,7,23,16,9,7,2,1,4,1,1,1,1,1,0,1,0,0,0,3,2,0,11,0,4,3,0,0,320,2,1,0,0,3,353,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,263,16.0,10,7,1,7,23,16,8,8,3,2,4,1,1,1,1,1,1,1,1,1,2,3,3,11,5,0,2,1,0,0,474,2,0,0,0,0,517,1,1,1,0,0,0
20202,376001000000.0,376001000000.0,250,15.0,10,7,0,7,23,16,8,8,1,2,3,1,1,0,1,1,0,1,0,0,0,0,2,12,2,0,1,1,0,0,200,2,0,0,0,2,231,1,1,1,0,0,0
20194,176002000000.0,176002000000.0,158,15.0,10,7,0,7,23,16,8,8,1,3,0,1,0,0,0,1,0,0,0,0,0,3,0,0,9,2,0,1,3,0,323,2,1,0,0,3,357,1,1,1,0,0,0
20202,176002000000.0,176002000000.0,250,15.0,10,7,0,7,23,16,8,10,1,1,4,1,1,1,0,1,1,1,0,1,0,3,0,3,2,0,0,1,0,0,323,2,1,0,0,3,531,0,1,1,0,0,0
20182,376001000000.0,376001000000.0,218,15.0,10,7,1,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,117,2,0,0,0,2,145,1,1,1,0,0,0
20202,376001000000.0,376001000000.0,265,16.0,10,7,0,7,23,16,8,8,2,1,4,1,1,1,1,1,1,1,0,0,3,1,0,3,11,0,4,1,0,0,200,2,0,0,0,2,231,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,260,16.0,10,7,1,7,23,16,5,9,1,1,4,0,1,1,1,1,0,0,0,2,1,0,3,12,11,0,3,4,0,0,287,2,1,0,0,3,326,1,1,4,0,0,0
20194,176001000000.0,176001000000.0,225,16.0,10,7,0,7,23,16,4,4,2,1,4,1,1,1,0,1,0,0,0,0,2,2,0,6,6,0,0,2,0,0,347,2,1,0,0,3,377,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,270,16.0,10,7,0,7,23,16,10,9,2,1,4,1,1,1,1,1,1,0,0,0,1,3,0,3,11,2,0,1,0,0,379,2,1,0,0,3,326,1,1,4,0,0,0
20222,376001000000.0,376001000000.0,188,15.0,10,7,0,7,23,16,7,8,0,2,4,1,0,1,0,1,0,1,0,0,0,1,2,4,3,0,0,2,3,1,330,2,1,0,0,0,362,1,1,0,0,0,0
20181,376001000000.0,376001000000.0,254,16.0,10,7,1,7,23,16,8,8,0,1,2,1,1,1,0,0,1,1,0,0,0,1,2,3,11,0,0,1,1,0,184,2,0,1,0,0,215,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,221,17.0,10,7,0,7,23,16,7,9,0,3,4,0,0,1,0,1,0,0,1,2,0,0,1,12,11,0,2,1,3,0,353,2,1,0,0,3,290,1,1,2,0,0,0
20182,176001000000.0,176001000000.0,170,16.0,10,7,1,7,23,16,8,9,0,2,1,1,1,1,1,1,1,1,1,1,0,3,0,8,11,1,0,0,0,0,334,2,1,0,0,2,366,1,1,1,0,0,0
20194,376001000000.0,376001000000.0,186,17.0,10,7,0,7,23,16,7,7,1,2,4,1,0,1,0,1,0,0,0,0,0,3,0,0,11,0,0,0,0,0,165,2,0,0,0,2,194,1,0,1,0,0,0
20202,376001000000.0,376001000000.0,267,15.0,10,7,0,7,23,16,8,10,2,1,2,1,1,1,1,1,0,0,0,3,3,3,3,7,6,0,0,1,0,0,266,2,0,0,0,3,304,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,199,17.0,0,7,0,7,5,22,8,8,1,1,2,1,0,0,0,1,1,1,0,0,0,3,0,9,11,0,0,1,0,0,399,2,0,0,0,1,429,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,239,16.0,10,7,0,7,23,16,7,8,1,2,1,1,1,1,1,1,1,0,0,2,0,1,3,3,3,0,2,1,0,0,361,2,1,0,0,2,388,1,1,1,0,0,0
20191,376001000000.0,376001000000.0,253,17.0,10,7,0,7,23,16,0,1,2,2,2,1,1,1,1,1,1,0,1,2,2,3,1,12,11,1,1,1,0,0,239,2,0,1,0,0,268,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,263,18.0,0,7,0,7,23,16,8,0,2,1,2,1,1,1,0,0,0,0,0,2,0,0,0,4,10,2,2,3,0,0,355,2,1,0,0,3,17,0,1,4,0,0,0
20222,176001000000.0,176001000000.0,188,17.0,10,7,1,7,23,16,8,6,6,3,2,0,0,1,1,0,1,0,0,0,3,0,0,4,1,2,0,3,0,2,314,2,1,0,0,3,535,0,1,3,0,0,0
20172,176001000000.0,176001000000.0,192,17.0,10,7,0,7,23,16,11,1,3,0,2,1,0,0,1,1,0,0,1,1,3,1,1,9,9,0,2,1,3,1,362,2,1,0,0,3,389,1,1,2,0,0,0
20214,176001000000.0,176001000000.0,247,17.0,10,7,0,7,23,16,8,11,2,2,4,1,0,0,1,1,0,0,0,1,0,1,1,6,3,2,3,1,0,0,285,2,1,0,0,3,324,1,1,2,0,0,0
20194,376001000000.0,376001000000.0,185,16.0,10,7,0,7,23,16,7,7,0,2,2,0,0,0,0,1,0,1,0,0,0,3,0,12,11,0,2,4,2,1,79,2,0,0,1,2,105,1,1,0,0,0,0
20222,176001000000.0,176001000000.0,256,15.0,10,7,1,7,23,16,0,10,2,1,4,1,1,1,0,1,0,1,1,0,0,1,1,10,2,1,1,3,0,1,278,2,1,0,0,3,318,1,1,5,0,0,0
